iter,current_best,gbest_value
2729,1.1622707892,1.1513084724
2730,1.1694891902,1.1513084724
2731,1.1610874656,1.1513084724
2732,1.1720384691,1.1513084724
2733,1.1593282069,1.1513084724
2734,1.1779815330,1.1513084724
2735,1.1575381741,1.1513084724
2736,1.1641827789,1.1513084724
2737,1.2078249801,1.1513084724
2738,1.1702515591,1.1513084724
2739,1.1669861248,1.1513084724
2740,1.1721530699,1.1513084724
2741,1.1651140830,1.1513084724
2742,1.1663010056,1.1513084724
2743,1.1605089491,1.1513084724
2744,1.1652031786,1.1513084724
2745,1.1546053816,1.1513084724
2746,1.1758843592,1.1513084724
2747,1.1644093146,1.1513084724
2748,1.1619412238,1.1513084724
2749,1.1558742222,1.1513084724
2750,1.1515825260,1.1513084724
2751,1.1567544321,1.1513084724
2752,1.1617590634,1.1513084724
2753,1.1510322488,1.1510322488
2754,1.1633179437,1.1510322488
2755,1.1533353816,1.1510322488
2756,1.1535419366,1.1510322488
2757,1.1509755673,1.1509755673
2758,1.1511119531,1.1509755673
2759,1.1510150910,1.1509755673
2760,1.1520719650,1.1509755673
2761,1.1513517692,1.1509755673
2762,1.1509942531,1.1509755673
2763,1.1358018984,1.1358018984
2764,1.1472342743,1.1358018984
2765,1.1461929811,1.1358018984
2766,1.1593603159,1.1358018984
2767,1.1412500110,1.1358018984
2768,1.1386967154,1.1358018984
2769,1.1412935913,1.1358018984
2770,1.1419542655,1.1358018984
2771,1.1448166040,1.1358018984
2772,1.1353869634,1.1353869634
2773,1.1348610772,1.1348610772
2774,1.1389330921,1.1348610772
2775,1.1356483667,1.1348610772
2776,1.1352552334,1.1348610772
2777,1.1361000405,1.1348610772
2778,1.1365338233,1.1348610772
2779,1.1367663753,1.1348610772
2780,1.1336554541,1.1336554541
2781,1.1327482172,1.1327482172
2782,1.1330344316,1.1327482172
2783,1.1325682993,1.1325682993
2784,1.1325651045,1.1325651045
2785,1.1327991856,1.1325651045
2786,1.1326772361,1.1325651045
2787,1.1321967414,1.1321967414
2788,1.1324402022,1.1321967414
2789,1.1324889381,1.1321967414
2790,1.1325188036,1.1321967414
2791,1.1324226403,1.1321967414
2792,1.1320426094,1.1320426094
2793,1.1272397918,1.1272397918
2794,1.1324385808,1.1272397918
2795,1.1224124766,1.1224124766
2796,1.1199424306,1.1199424306
2797,1.1215225166,1.1199424306
2798,1.1187313184,1.1187313184
2799,1.1195161655,1.1187313184
2800,1.1199421265,1.1187313184
2801,1.1214975106,1.1187313184
2802,1.1188766667,1.1187313184
2803,1.1184930362,1.1184930362
2804,1.1183546146,1.1183546146
2805,1.1183516966,1.1183516966
2806,1.1184183556,1.1183516966
2807,1.1182605594,1.1182605594
2808,1.1181663674,1.1181663674
2809,1.1181115246,1.1181115246
2810,1.1180807779,1.1180807779
2811,1.1151097273,1.1151097273
2812,1.1113872734,1.1113872734
2813,1.1076178928,1.1076178928
2814,1.1055736764,1.1055736764
2815,1.1073402413,1.1055736764
2816,1.1091109806,1.1055736764
2817,1.1089837718,1.1055736764
2818,1.1072571536,1.1055736764
2819,1.1105563446,1.1055736764
2820,1.1083375178,1.1055736764
2821,1.1105698450,1.1055736764
2822,1.1075899570,1.1055736764
2823,1.1116260099,1.1055736764
2824,1.1059968063,1.1055736764
2825,1.1093628723,1.1055736764
2826,1.1037544204,1.1037544204
2827,1.1059484274,1.1037544204
2828,1.1088982336,1.1037544204
2829,1.1104909682,1.1037544204
2830,1.1086868351,1.1037544204
2831,1.1031902812,1.1031902812
2832,1.1092247054,1.1031902812
2833,1.1013495783,1.1013495783
2834,1.1010723689,1.1010723689
2835,1.1047093530,1.1010723689
2836,1.1008342161,1.1008342161
2837,1.1042675192,1.1008342161
2838,1.1006789532,1.1006789532
2839,1.1023335344,1.1006789532
2840,1.1009259147,1.1006789532
2841,1.1058841008,1.1006789532
2842,1.1037010230,1.1006789532
2843,1.1003683189,1.1003683189
2844,1.1021655011,1.1003683189
2845,1.1013524829,1.1003683189
2846,1.1039878691,1.1003683189
2847,1.1038618288,1.1003683189
2848,1.1037581348,1.1003683189
2849,1.1009501061,1.1003683189
2850,1.0984367627,1.0984367627
2851,1.0970776548,1.0970776548
2852,1.0964034222,1.0964034222
2853,1.0961267492,1.0961267492
2854,1.0960729397,1.0960729397
2855,1.0934618561,1.0934618561
2856,1.1179888799,1.0934618561
2857,1.0995445061,1.0934618561
2858,1.0909416004,1.0909416004
2859,1.1090858651,1.0909416004
2860,1.0962288155,1.0909416004
2861,1.0908887776,1.0908887776
2862,1.1069715697,1.0908887776
2863,1.1026454250,1.0908887776
2864,1.0965764339,1.0908887776
2865,1.0791786053,1.0791786053
2866,1.0780790431,1.0780790431
2867,1.0860269122,1.0780790431
2868,1.0788411230,1.0780790431
2869,1.0759994290,1.0759994290
2870,1.0784133684,1.0759994290
2871,1.0754047492,1.0754047492
2872,1.0750608603,1.0750608603
2873,1.0838616569,1.0750608603
2874,1.0763831678,1.0750608603
2875,1.0742256882,1.0742256882
2876,1.0784013529,1.0742256882
2877,1.0874776694,1.0742256882
2878,1.0769922668,1.0742256882
2879,1.0844053609,1.0742256882
2880,1.0868287667,1.0742256882
2881,1.0885065605,1.0742256882
2882,1.0786799062,1.0742256882
2883,1.0952086945,1.0742256882
2884,1.0822667531,1.0742256882
2885,1.0968648307,1.0742256882
2886,1.0982676791,1.0742256882
2887,1.0770112849,1.0742256882
2888,1.0833311093,1.0742256882
2889,1.0752604126,1.0742256882
2890,1.0768901124,1.0742256882
2891,1.0784778721,1.0742256882
2892,1.0766219644,1.0742256882
2893,1.0782844390,1.0742256882
2894,1.0738067951,1.0738067951
2895,1.0784440807,1.0738067951
2896,1.0817971489,1.0738067951
2897,1.0825324316,1.0738067951
2898,1.0705922940,1.0705922940
2899,1.0717077566,1.0705922940
2900,1.0800406513,1.0705922940
2901,1.0740657423,1.0705922940
2902,1.0698152166,1.0698152166
2903,1.0770703931,1.0698152166
2904,1.0710979941,1.0698152166
2905,1.0740373068,1.0698152166
2906,1.0755724572,1.0698152166
2907,1.0719223754,1.0698152166
2908,1.0770941721,1.0698152166
2909,1.0700954328,1.0698152166
2910,1.0788146312,1.0698152166
2911,1.0711550469,1.0698152166
2912,1.0756900461,1.0698152166
2913,1.0757764655,1.0698152166
2914,1.0711435841,1.0698152166
2915,1.0758812619,1.0698152166
2916,1.0826671008,1.0698152166
2917,1.0715444927,1.0698152166
2918,1.0821940590,1.0698152166
2919,1.0696785923,1.0696785923
2920,1.0804611438,1.0696785923
2921,1.0731245934,1.0696785923
2922,1.0750797575,1.0696785923
2923,1.0694633229,1.0694633229
2924,1.0760764142,1.0694633229
2925,1.0763438832,1.0694633229
2926,1.0696161215,1.0694633229
2927,1.0721763789,1.0694633229
2928,1.0699700204,1.0694633229
2929,1.0743731758,1.0694633229
2930,1.0701280149,1.0694633229
2931,1.0712906501,1.0694633229
2932,1.0693450326,1.0693450326
2933,1.0704138162,1.0693450326
2934,1.0708386884,1.0693450326
2935,1.0718786120,1.0693450326
2936,1.0722945663,1.0693450326
2937,1.0821892817,1.0693450326
2938,1.0728104563,1.0693450326
2939,1.0729492810,1.0693450326
2940,1.0739890006,1.0693450326
2941,1.0717037154,1.0693450326
2942,1.0699003520,1.0693450326
2943,1.0712682842,1.0693450326
2944,1.0690354453,1.0690354453
2945,1.0703226464,1.0690354453
2946,1.0692982168,1.0690354453
2947,1.0697641048,1.0690354453
2948,1.0692292149,1.0690354453
2949,1.0695268625,1.0690354453
2950,1.0693442158,1.0690354453
2951,1.0696095731,1.0690354453
2952,1.0693400889,1.0690354453
2953,1.0690570269,1.0690354453
2954,1.0692676019,1.0690354453
2955,1.0692669388,1.0690354453
2956,1.0691699853,1.0690354453
2957,1.0690289496,1.0690289496
2958,1.0696709590,1.0690289496
2959,1.0690444741,1.0690289496
2960,1.0690268287,1.0690268287
2961,1.0692678928,1.0690268287
2962,1.0690085981,1.0690085981
2963,1.0691282539,1.0690085981
2964,1.0690081094,1.0690081094
2965,1.0694517976,1.0690081094
2966,1.0690156055,1.0690081094
2967,1.0689931424,1.0689931424
2968,1.0692166927,1.0689931424
2969,1.0689635283,1.0689635283
2970,1.0691146347,1.0689635283
2971,1.0689771991,1.0689635283
2972,1.0689982736,1.0689635283
2973,1.0685953725,1.0685953725
2974,1.0713832176,1.0685953725
2975,1.0668017365,1.0668017365
2976,1.0686208630,1.0668017365
2977,1.0652750719,1.0652750719
2978,1.0642769444,1.0642769444
2979,1.0680925703,1.0642769444
2980,1.0706739212,1.0642769444
2981,1.0652159161,1.0642769444
2982,1.0637369493,1.0637369493
2983,1.0631943819,1.0631943819
2984,1.0631896260,1.0631896260
2985,1.0634655366,1.0631896260
2986,1.0638378529,1.0631896260
2987,1.0628911148,1.0628911148
2988,1.0628129651,1.0628129651
2989,1.0631808456,1.0628129651
2990,1.0629030849,1.0628129651
2991,1.0628077575,1.0628077575
2992,1.0632248140,1.0628077575
2993,1.0642673753,1.0628077575
2994,1.0624819485,1.0624819485
2995,1.0621480399,1.0621480399
2996,1.0625878317,1.0621480399
2997,1.0628244553,1.0621480399
2998,1.0621864352,1.0621480399
2999,1.0621872531,1.0621480399
3000,1.0623383722,1.0621480399
3001,1.0624116501,1.0621480399
3002,1.0619905480,1.0619905480
3003,1.0621753962,1.0619905480
3004,1.0620088736,1.0619905480
3005,1.0575203498,1.0575203498
3006,1.0550320889,1.0550320889
3007,1.0547577416,1.0547577416
3008,1.0540574306,1.0540574306
3009,1.0541800322,1.0540574306
3010,1.0533872153,1.0533872153
3011,1.0538033243,1.0533872153
3012,1.0521428967,1.0521428967
3013,1.0501663029,1.0501663029
3014,1.0482926572,1.0482926572
3015,1.0474143602,1.0474143602
3016,1.0468751165,1.0468751165
3017,1.0478354650,1.0468751165
3018,1.0471193473,1.0468751165
3019,1.0484412774,1.0468751165
3020,1.0470298081,1.0468751165
3021,1.0464419706,1.0464419706
3022,1.0473802117,1.0464419706
3023,1.0479214383,1.0464419706
3024,1.0469330085,1.0464419706
3025,1.0445703933,1.0445703933
3026,1.0439792953,1.0439792953
3027,1.0443879648,1.0439792953
3028,1.0452000015,1.0439792953
3029,1.0457723105,1.0439792953
3030,1.0436809029,1.0436809029
3031,1.0429093148,1.0429093148
3032,1.0428769771,1.0428769771
3033,1.0432245199,1.0428769771
3034,1.0430744475,1.0428769771
3035,1.0428156534,1.0428156534
3036,1.0427628051,1.0427628051
3037,1.0428199921,1.0427628051
3038,1.0417099269,1.0417099269
3039,1.0429365672,1.0417099269
3040,1.0411264296,1.0411264296
3041,1.0410218702,1.0410218702
3042,1.0412425725,1.0410218702
3043,1.0411281447,1.0410218702
3044,1.0411709876,1.0410218702
3045,1.0411741629,1.0410218702
3046,1.0404855472,1.0404855472
3047,1.0403553267,1.0403553267
3048,1.0394674066,1.0394674066
3049,1.0401048065,1.0394674066
3050,1.0391055202,1.0391055202
3051,1.0371863977,1.0371863977
3052,1.0357912550,1.0357912550
3053,1.0356224661,1.0356224661
3054,1.0358378851,1.0356224661
3055,1.0347914829,1.0347914829
3056,1.0352981030,1.0347914829
3057,1.0350307212,1.0347914829
3058,1.0346806839,1.0346806839
3059,1.0343735061,1.0343735061
3060,1.0345361300,1.0343735061
3061,1.0343533766,1.0343533766
3062,1.0331141262,1.0331141262
3063,1.0339012566,1.0331141262
3064,1.0334014098,1.0331141262
3065,1.0337182291,1.0331141262
3066,1.0333219112,1.0331141262
3067,1.0334537102,1.0331141262
3068,1.0333741840,1.0331141262
3069,1.0335914954,1.0331141262
3070,1.0327998251,1.0327998251
3071,1.0348563272,1.0327998251
3072,1.0328808374,1.0327998251
3073,1.0333571587,1.0327998251
3074,1.0334274768,1.0327998251
3075,1.0330122343,1.0327998251
3076,1.0341409820,1.0327998251
3077,1.0331243397,1.0327998251
3078,1.0326501835,1.0326501835
3079,1.0326488453,1.0326488453
3080,1.0328893469,1.0326488453
3081,1.0326969014,1.0326488453
3082,1.0321225319,1.0321225319
3083,1.0313437596,1.0313437596
3084,1.0313333414,1.0313333414
3085,1.0313749936,1.0313333414
3086,1.0314857739,1.0313333414
3087,1.0314126990,1.0313333414
3088,1.0313963961,1.0313333414
3089,1.0313663724,1.0313333414
3090,1.0315039752,1.0313333414
3091,1.0314987960,1.0313333414
3092,1.0313419820,1.0313333414
3093,1.0311364322,1.0311364322
3094,1.0311493322,1.0311364322
3095,1.0309013081,1.0309013081
3096,1.0309474873,1.0309013081
3097,1.0307847372,1.0307847372
3098,1.0309556229,1.0307847372
3099,1.0307768038,1.0307768038
3100,1.0306979114,1.0306979114
3101,1.0306759738,1.0306759738
3102,1.0306847848,1.0306759738
3103,1.0306348417,1.0306348417
3104,1.0305968828,1.0305968828
3105,1.0305677949,1.0305677949
3106,1.0305453443,1.0305453443
3107,1.0305279088,1.0305279088
3108,1.0305142968,1.0305142968
3109,1.0305036225,1.0305036225
3110,1.0304952210,1.0304952210
3111,1.0304885881,1.0304885881
3112,1.0304833382,1.0304833382
3113,1.0304791746,1.0304791746
3114,1.0304758668,1.0304758668
3115,1.0304732354,1.0304732354
3116,1.0304711397,1.0304711397
3117,1.0304694693,1.0304694693
3118,1.0304681368,1.0304681368
3119,1.0304670733,1.0304670733
3120,1.0304662241,1.0304662241
3121,1.0304655458,1.0304655458
3122,1.0304650038,1.0304650038
3123,1.0304645706,1.0304645706
3124,1.0304642243,1.0304642243
3125,1.0304639474,1.0304639474
3126,1.0304637261,1.0304637261
3127,1.0304635490,1.0304635490
3128,1.0304634075,1.0304634075
3129,1.0304632942,1.0304632942
3130,1.0304632036,1.0304632036
3131,1.0304631312,1.0304631312
3132,1.0304630732,1.0304630732
3133,1.0304630269,1.0304630269
3134,1.0304629898,1.0304629898
3135,1.0303088934,1.0303088934
3136,1.0304376753,1.0303088934
3137,1.0303232987,1.0303088934
3138,1.0303103604,1.0303088934
3139,1.0301580815,1.0301580815
3140,1.0300826896,1.0300826896
3141,1.0300522103,1.0300522103
3142,1.0300469552,1.0300469552
3143,1.0300550002,1.0300469552
3144,1.0300702023,1.0300469552
3145,1.0300420310,1.0300420310
3146,1.0300209036,1.0300209036
3147,1.0300049044,1.0300049044
3148,1.0299926829,1.0299926829
3149,1.0299832758,1.0299832758
3150,1.0299759870,1.0299759870
3151,1.0299703076,1.0299703076
3152,1.0299658611,1.0299658611
3153,1.0299623660,1.0299623660
3154,1.0299596097,1.0299596097
3155,1.0299574302,1.0299574302
3156,1.0299557028,1.0299557028
3157,1.0299543313,1.0299543313
3158,1.0299532408,1.0299532408
3159,1.0299523726,1.0299523726
3160,1.0299516809,1.0299516809
3161,1.0299511292,1.0299511292
3162,1.0299506890,1.0299506890
3163,1.0299503375,1.0299503375
3164,1.0299500568,1.0299500568
3165,1.0299498325,1.0299498325
3166,1.0299496533,1.0299496533
3167,1.0299495100,1.0299495100
3168,1.0299493955,1.0299493955
3169,1.0299493039,1.0299493039
3170,1.0299492307,1.0299492307
3171,1.0299491721,1.0299491721
3172,1.0299491253,1.0299491253
3173,1.0299490878,1.0299490878
3174,1.0299490578,1.0299490578
3175,1.0299490339,1.0299490339
3176,1.0299490147,1.0299490147
3177,1.0299489994,1.0299489994
3178,1.0299489871,1.0299489871
3179,1.0299489773,1.0299489773
3180,1.0299489694,1.0299489694
3181,1.0299489632,1.0299489632
3182,1.0299489581,1.0299489581
3183,1.0299489541,1.0299489541
3184,1.0299489509,1.0299489509
3185,1.0299489483,1.0299489483
3186,1.0299489463,1.0299489463
3187,1.0299489446,1.0299489446
3188,1.0299489433,1.0299489433
3189,1.0299489422,1.0299489422
3190,1.0299489414,1.0299489414
3191,1.0296413746,1.0296413746
3192,1.0297229886,1.0296413746
3193,1.0296800549,1.0296413746
3194,1.0293667987,1.0293667987
3195,1.0293776036,1.0293667987
3196,1.0292172299,1.0292172299
3197,1.0293449207,1.0292172299
3198,1.0290913519,1.0290913519
3199,1.0289573533,1.0289573533
3200,1.0288945523,1.0288945523
3201,1.0288728347,1.0288728347
3202,1.0288737465,1.0288728347
3203,1.0287934537,1.0287934537
3204,1.0287389939,1.0287389939
3205,1.0287016951,1.0287016951
3206,1.0286758745,1.0286758745
3207,1.0286577923,1.0286577923
3208,1.0283128045,1.0283128045
3209,1.0282575696,1.0282575696
3210,1.0281025814,1.0281025814
3211,1.0279725114,1.0279725114
3212,1.0278223857,1.0278223857
3213,1.0277681522,1.0277681522
3214,1.0277493613,1.0277493613
3215,1.0277895919,1.0277493613
3216,1.0277741053,1.0277493613
3217,1.0277984857,1.0277493613
3218,1.0278459865,1.0277493613
3219,1.0276972187,1.0276972187
3220,1.0277748619,1.0276972187
3221,1.0281011774,1.0276972187
3222,1.0278187329,1.0276972187
3223,1.0273034372,1.0273034372
3224,1.0269179932,1.0269179932
3225,1.0266681214,1.0266681214
3226,1.0265059946,1.0265059946
3227,1.0264006030,1.0264006030
3228,1.0263319023,1.0263319023
3229,1.0262869550,1.0262869550
3230,1.0262574139,1.0262574139
3231,1.0262378909,1.0262378909
3232,1.0262249040,1.0262249040
3233,1.0262161989,1.0262161989
3234,1.0258476268,1.0258476268
3235,1.0258243597,1.0258243597
3236,1.0257447900,1.0257447900
3237,1.0259513649,1.0257447900
3238,1.0257297205,1.0257297205
3239,1.0256940149,1.0256940149
3240,1.0258820811,1.0256940149
3241,1.0257274552,1.0256940149
3242,1.0256658397,1.0256658397
3243,1.0257010555,1.0256658397
3244,1.0257353840,1.0256658397
3245,1.0257677588,1.0256658397
3246,1.0257152829,1.0256658397
3247,1.0256646662,1.0256646662
3248,1.0256711098,1.0256646662
3249,1.0256623157,1.0256623157
3250,1.0256774022,1.0256623157
3251,1.0256597337,1.0256597337
3252,1.0256653077,1.0256597337
3253,1.0256734964,1.0256597337
3254,1.0256617349,1.0256597337
3255,1.0256896362,1.0256597337
3256,1.0256600978,1.0256597337
3257,1.0256452437,1.0256452437
3258,1.0256455086,1.0256452437
3259,1.0256517282,1.0256452437
3260,1.0256674729,1.0256452437
3261,1.0256536444,1.0256452437
3262,1.0256502474,1.0256452437
3263,1.0256396807,1.0256396807
3264,1.0256336394,1.0256336394
3265,1.0256303505,1.0256303505
3266,1.0256287079,1.0256287079
3267,1.0256280265,1.0256280265
3268,1.0256278864,1.0256278864
3269,1.0256280334,1.0256278864
3270,1.0256286855,1.0256278864
3271,1.0256277167,1.0256277167
3272,1.0256271072,1.0256271072
3273,1.0256267254,1.0256267254
3274,1.0256264877,1.0256264877
3275,1.0236635427,1.0236635427
3276,1.0169366699,1.0169366699
3277,1.0510127275,1.0169366699
3278,1.0136350409,1.0136350409
3279,1.0179000281,1.0136350409
3280,1.0438550943,1.0136350409
3281,1.0180187985,1.0136350409
3282,1.0366050035,1.0136350409
3283,1.0193046425,1.0136350409
3284,1.0211429490,1.0136350409
3285,1.0309660540,1.0136350409
3286,1.0224276231,1.0136350409
3287,1.0201020857,1.0136350409
3288,1.0145096472,1.0136350409
3289,1.0275463930,1.0136350409
3290,1.0204090324,1.0136350409
3291,1.0238914934,1.0136350409
3292,1.0186163798,1.0136350409
3293,1.0244951234,1.0136350409
3294,1.0180938339,1.0136350409
3295,1.0159480888,1.0136350409
3296,1.0152259359,1.0136350409
3297,1.0320526146,1.0136350409
3298,1.0195936099,1.0136350409
3299,1.0261132398,1.0136350409
3300,1.0276026713,1.0136350409
3301,1.0310346888,1.0136350409
3302,1.0138551437,1.0136350409
3303,1.0135362807,1.0135362807
3304,1.0145987347,1.0135362807
3305,1.0148666309,1.0135362807
3306,1.0134120408,1.0134120408
3307,1.0148947103,1.0134120408
3308,1.0143013223,1.0134120408
3309,1.0140012348,1.0134120408
3310,1.0133429369,1.0133429369
3311,1.0130099951,1.0130099951
3312,1.0128711703,1.0128711703
3313,1.0128430974,1.0128430974
3314,1.0128742603,1.0128430974
3315,1.0130712783,1.0128430974
3316,1.0128721026,1.0128430974
3317,1.0127955641,1.0127955641
3318,1.0127643721,1.0127643721
3319,1.0127586018,1.0127586018
3320,1.0127662356,1.0127586018
3321,1.0127913189,1.0127586018
3322,1.0127640885,1.0127586018
3323,1.0127747162,1.0127586018
3324,1.0127728788,1.0127586018
3325,1.0127577275,1.0127577275
3326,1.0127467062,1.0127467062
3327,1.0127385935,1.0127385935
3328,1.0127325546,1.0127325546
3329,1.0127280124,1.0127280124
3330,1.0127245636,1.0127245636
3331,1.0127219230,1.0127219230
3332,1.0127198863,1.0127198863
3333,1.0127183055,1.0127183055
3334,1.0127170719,1.0127170719
3335,1.0127161049,1.0127161049
3336,1.0127153441,1.0127153441
3337,1.0127147435,1.0127147435
3338,1.0127142683,1.0127142683
3339,1.0127138915,1.0127138915
3340,1.0127135922,1.0127135922
3341,1.0127133541,1.0127133541
3342,1.0127131644,1.0127131644
3343,1.0127130133,1.0127130133
3344,1.0127128928,1.0127128928
3345,1.0127127966,1.0127127966
3346,1.0127127198,1.0127127198
3347,1.0127126584,1.0127126584
3348,1.0127126094,1.0127126094
3349,1.0127125702,1.0127125702
3350,1.0127125389,1.0127125389
3351,0.9969909671,0.9969909671
3352,1.0071099873,0.9969909671
3353,1.0021063710,0.9969909671
3354,1.0016549155,0.9969909671
3355,0.9977865720,0.9969909671
3356,1.0076844359,0.9969909671
3357,1.0066962371,0.9969909671
3358,0.9998677259,0.9969909671
